keypoint,x,y,action
Q,0,0,1
A,317,462,1
B,319,457,1
C,487,186,1
D,0,0,1
E,473,194,1
F,324,532,1
G,479,343,1
H,784,532,1
I,480,526,1
J,646,535,1
K,787,540,1
L,639,540,1
M,484,540,1
N,643,623,1
O,649,620,1
P,789,630,1
Q,0,0,1
A,317,462,1
B,319,457,1
C,487,186,1
D,0,0,1
E,473,194,1
F,324,532,1
G,479,343,1
H,784,532,1
I,480,526,1
J,646,535,1
K,787,540,1
L,639,540,1
M,484,540,1
N,643,623,1
O,649,620,1
P,789,630,1
Q,0,0,1
A,317,462,1
B,319,457,1
C,487,186,1
D,0,0,1
E,473,194,1
F,324,532,1
G,479,343,1
H,784,532,1
I,480,526,1
J,646,535,1
K,787,540,1
L,639,540,1
M,484,540,1
N,643,623,1
O,649,620,1
P,789,630,1
Q,0,0,1
A,317,462,1
B,319,457,1
C,487,186,1
D,0,0,1
E,473,194,1
F,324,532,1
G,479,343,1
H,784,532,1
I,480,526,1
J,646,535,1
K,787,540,1
L,639,540,1
M,484,540,1
N,643,623,1
O,649,620,1
P,789,630,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,1199,264,1
F,1442,9,1
G,1687,6,1
H,489,936,1
I,487,939,1
J,732,542,1
K,0,0,1
L,947,272,1
M,959,273,1
N,0,0,1
O,1676,538,1
P,1203,933,1
Q,1204,931,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,320,46,1
B,857,134,1
C,317,2,1
D,861,136,1
E,219,11,1
F,310,119,1
G,197,118,1
H,337,366,1
I,229,313,1
J,852,302,1
K,431,415,1
L,859,301,1
M,851,301,1
N,849,423,1
O,849,423,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,330,279,1
G,472,281,1
H,322,354,1
I,7,439,1
J,317,360,1
K,1126,709,1
L,333,365,1
M,1114,710,1
N,1273,461,1
O,1267,521,1
P,1265,546,1
Q,1264,548,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,173,132,1
B,176,129,1
C,170,129,1
D,134,177,1
E,2,128,1
F,9,168,1
G,0,168,1
H,12,186,1
I,102,176,1
J,138,174,1
K,132,175,1
L,4,226,1
M,50,226,1
N,137,247,1
O,52,248,1
P,133,301,1
Q,52,304,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,630,276,1
B,631,274,1
C,0,0,1
D,638,271,1
E,0,0,1
F,646,283,1
G,650,280,1
H,787,451,1
I,643,365,1
J,643,468,1
K,638,462,1
L,792,456,1
M,795,455,1
N,643,538,1
O,642,541,1
P,0,0,1
Q,640,357,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,406,708,1
B,496,552,1
C,417,555,1
D,497,553,1
E,412,554,1
F,390,707,1
G,405,708,1
H,401,713,1
I,414,714,1
J,408,715,1
K,308,901,1
L,315,714,1
M,394,714,1
N,402,727,1
O,497,905,1
P,392,899,1
Q,406,900,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,0,0,1
B,0,0,1
C,0,0,1
D,0,0,1
E,0,0,1
F,0,0,1
G,0,0,1
H,0,0,1
I,175,270,1
J,355,194,1
K,74,173,1
L,0,0,1
M,0,0,1
N,0,0,1
O,0,0,1
P,0,0,1
Q,0,0,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,303,169,1
B,0,0,1
C,302,167,1
D,0,0,1
E,0,0,1
F,304,174,1
G,314,174,1
H,313,178,1
I,328,177,1
J,311,187,1
K,334,178,1
L,305,231,1
M,309,230,1
N,308,239,1
O,316,240,1
P,313,249,1
Q,318,249,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,568,50,1
B,568,47,1
C,493,-1,1
D,571,48,1
E,488,0,1
F,308,105,1
G,327,76,1
H,302,174,1
I,331,174,1
J,251,240,1
K,556,51,1
L,311,235,1
M,341,234,1
N,251,344,1
O,330,350,1
P,67,302,1
Q,336,423,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,407,262,1
B,409,256,1
C,406,258,1
D,462,237,1
E,0,0,1
F,478,261,1
G,413,277,1
H,565,281,1
I,410,317,1
J,555,317,1
K,413,352,1
L,481,356,1
M,468,356,1
N,319,232,1
O,321,233,1
P,252,276,1
Q,0,0,1
A,1451,399,1
B,0,0,1
C,1450,396,1
D,0,0,1
E,1446,395,1
F,1425,400,1
G,1439,404,1
H,1438,525,1
I,1434,524,1
J,1442,538,1
K,1437,540,1
L,1433,542,1
M,1432,539,1
N,1431,669,1
O,1441,669,1
P,1439,683,1
Q,1439,684,1
A,1451,399,1
B,0,0,1
C,1450,396,1
D,0,0,1
E,1446,395,1
F,1425,400,1
G,1439,404,1
H,1438,525,1
I,1434,524,1
J,1442,538,1
K,1437,540,1
L,1433,542,1
M,1432,539,1
N,1431,669,1
O,1441,669,1
P,1439,683,1
Q,1439,684,1
A,1451,399,1
B,0,0,1
C,1450,396,1
D,0,0,1
E,1446,395,1
F,1425,400,1
G,1439,404,1
H,1438,525,1
I,1434,524,1
J,1442,538,1
K,1437,540,1
L,1433,542,1
M,1432,539,1
N,1431,669,1
O,1441,669,1
P,1439,683,1
Q,1439,684,1
A,1451,399,1
B,0,0,1
C,1450,396,1
D,0,0,1
E,1446,395,1
F,1425,400,1
G,1439,404,1
H,1438,525,1
I,1434,524,1
J,1442,538,1
K,1437,540,1
L,1433,542,1
M,1432,539,1
N,1431,669,1
O,1441,669,1
P,1439,683,1
Q,1439,684,1
A,1451,399,1
B,0,0,1
C,1450,396,1
D,0,0,1
E,1446,395,1
F,1425,400,1
G,1439,404,1
H,1438,525,1
I,1434,524,1
J,1442,538,1
K,1437,540,1
L,1433,542,1
M,1432,539,1
N,1431,669,1
O,1441,669,1
P,1439,683,1
Q,1439,684,1
A,1451,399,1
B,0,0,1
C,1450,396,1
D,0,0,1
E,1446,395,1
F,1425,400,1
G,1439,404,1
H,1438,525,1
I,1434,524,1
J,1442,538,1
K,1437,540,1
L,1433,542,1
M,1432,539,1
N,1431,669,1
O,1441,669,1
P,1439,683,1
Q,1439,684,1
A,1451,399,1
B,0,0,1
C,1450,396,1
D,0,0,1
E,1446,395,1
F,1425,400,1
G,1439,404,1
H,1438,525,1
